Joshua Project People Group Data

ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,IndigenousCode,WorkersNeeded,Frontier,Latitude,Longitude
NI,Nigeria,10911,101557,Bokyi,"Bokyi, Nki",303000,5,N,bky,Bokyi,5,1,Christianity,98.000,35.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,2,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,6.27163,8.98153
NI,Nigeria,10914,101564,"Bole, Bolewa","Bole, Bolewa",185000,1,Y,bol,Bole,3,6,Islam,4.000,2.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,4,N,11.00461,10.94364
NI,Nigeria,10903,101538,Borghom,Borghom,176000,2,N,bux,Boghom,3,4,"Ethnic Religions",12.500,2.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,9.49693,10.10701
NI,Nigeria,15003,109426,"Bozo, Jenaama","Bozo, Jenaama",22000,1,Y,bze,"Bozo, Jenaama",3,6,Islam,0.000,0.000,22,A013,"Sub-Saharan Peoples",289,C0200,Soninke,3,8,"Africa, West and Central",AFR,Africa,Y,N,1,Y,10.52186,4.56929
NI,Nigeria,11140,102927,British,British,27000,4,N,eng,English,5,1,Christianity,62.000,8.000,12,A003,"Eurasian Peoples",110,C0012,Anglo-Celt,126,8,"Africa, West and Central",AFR,Africa,Y,N,,N,6.640302108114,3.6146201952359
NI,Nigeria,21990,119011,Bu,Bu,3300,5,N,zbu,"Bu (Afro-Asiatic)",2,1,Christianity,75.000,14.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,9.21,8.53
NI,Nigeria,10981,101697,Buduma,"Buduma, Yedina",8100,1,Y,bdm,Buduma,3,6,Islam,1.000,1.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",3,8,"Africa, West and Central",AFR,Africa,Y,N,1,N,13.111357,13.840007
NI,Nigeria,10992,114544,Bukwen,Bukwen,1200,4,N,buz,Bukwen,2,4,"Ethnic Religions",8.000,3.000,22,A013,"Sub-Saharan Peoples",203,C0109,Khoisan,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,7.257721,9.974464
NI,Nigeria,11010,101735,Bumaji,Bumaji,22000,5,N,byp,Bumaji,2,1,Christianity,75.000,16.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,6.45034,9.35663
NI,Nigeria,11022,101759,"Bura, Pabir","Bura, Pabir",558000,4,N,bwr,Bura-Pabir,5,4,"Ethnic Religions",5.000,3.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,10.53032,12.19691
NI,Nigeria,11023,101760,Burak,Burak,8700,5,N,bys,Burak,3,4,"Ethnic Religions",20.000,12.000,22,A013,"Sub-Saharan Peoples",102,C0003,Adamawa-Ubangi,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,9.491,11.07138
NI,Nigeria,19553,115057,Bure,Bure,800,2,N,hau,Hausa,5,4,"Ethnic Religions",10.000,1.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,10.52539,10.3308
NI,Nigeria,18900,114853,Buru,Buru,1700,5,N,bqw,"Buru (Nigeria)",2,4,"Ethnic Religions",25.000,15.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,7.01163,10.86282
NI,Nigeria,11039,101794,"Busa, Bussawa","Busa, Bussawa",22000,1,Y,bqp,Bisa,4,6,Islam,2.000,2.000,22,A013,"Sub-Saharan Peoples",226,C0134,Mande,1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,N,9.9107399998511,4.3992899999336
NI,Nigeria,11815,117450,Butawa,Butawa,70000,1,Y,hau,Hausa,5,6,Islam,2.000,1.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,N,11.076117677889,9.5669282364489
NI,Nigeria,11078,101852,Cakfem-Mushere,Cakfem-Mushere,11000,4,N,cky,Cakfem-Mushere,3,1,Christianity,90.000,3.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,9.00924,9.16071
NI,Nigeria,11083,101859,"Cameroonian Creole","Cameroonian Creole",12000,5,N,wes,"Pidgin, Cameroon",4,1,Christianity,80.000,11.000,22,A013,"Sub-Saharan Peoples",262,C0173,"Sub-Saharan African, other",2,8,"Africa, West and Central",AFR,Africa,Y,N,,N,9.055879,7.462063
NI,Nigeria,22358,119364,Cha'ari,Chaari,1000,4,N,cxh,Cha'ari,2,6,Islam,20.000,10.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,9.954,9.281
NI,Nigeria,11303,102002,"Cham-Mwana, Dijim","Cham-Mwana, Dijim",51000,4,N,cfa,Cham,3,4,"Ethnic Religions",46.000,3.000,22,A013,"Sub-Saharan Peoples",102,C0003,Adamawa-Ubangi,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,9.62998,11.67188
NI,Nigeria,11298,101993,"Chamba Daka","Chamba Daka",206000,4,N,ccg,"Samba Daka",3,4,"Ethnic Religions",15.000,6.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,2,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,8.18573,11.61626
NI,Nigeria,11569,102629,"Chamba Dirim","Chamba Dirim",20000,4,N,dir,Dirim,3,4,"Ethnic Religions",20.000,10.000,22,A013,"Sub-Saharan Peoples",102,C0003,Adamawa-Ubangi,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,7.32455,11.66966
NI,Nigeria,11299,101994,"Chamba Leko","Chamba Leko",120000,4,N,ndi,"Samba Leko",4,4,"Ethnic Religions",25.000,4.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,2,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,7.93134,10.97542
NI,Nigeria,19089,114550,"Chara, Fachara","Chara, Fachara",6200,4,N,cfd,Cara,2,4,"Ethnic Religions",25.000,5.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,10.12523,8.74492
NI,Nigeria,11313,102054,Chawai,Chawai,109000,5,N,cch,Atsam,3,1,Christianity,70.000,15.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,9.97725,8.48282
NI,Nigeria,11349,102150,Chip,Chip,14000,2,N,mjs,Miship,2,4,"Ethnic Religions",10.000,1.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,9.20563,9.32533
NI,Nigeria,11364,102180,Chokobo,Chokobo,2600,4,N,cbo,Izora,0,6,Islam,5.000,3.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,10.3561,8.8463
NI,Nigeria,11387,102232,Cineni,Cineni,23000,4,N,cie,Cineni,2,4,"Ethnic Religions",15.000,3.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,11.13134,13.81937
NI,Nigeria,11411,102271,"Como Karim","Como Karim",22000,5,N,cfg,Karimjo,0,4,"Ethnic Religions",25.000,12.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,8.86239,10.8183
NI,Nigeria,18814,114560,Cori,Cori,8300,5,N,cry,Kyoli,2,1,Christianity,55.000,11.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,9.54839,8.05947
NI,Nigeria,11460,102351,Daba,"Daba, Daba Kola",2400,4,N,dbq,Daba,4,4,"Ethnic Religions",5.000,3.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",2,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,10.27627,13.34723
NI,Nigeria,11463,102359,Dadiya,"Dadiya, Dadianci",91000,5,N,dbd,Dadiya,3,1,Christianity,45.000,15.000,22,A013,"Sub-Saharan Peoples",102,C0003,Adamawa-Ubangi,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,9.64565,11.43022
NI,Nigeria,12973,105622,Dansa,Dansa,6800,4,N,ldh,Lamja-Dengsa-Tola,2,4,"Ethnic Religions",20.000,3.000,22,A013,"Sub-Saharan Peoples",102,C0003,Adamawa-Ubangi,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,8.62332,12.15336
NI,Nigeria,22361,117279,Daza,Daza,2100,4,N,hau,Hausa,5,6,Islam,5.000,3.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,10.296,10.726
NI,Nigeria,19007,114916,Deaf,Deaf,2292000,3,N,nsi,"Nigerian Sign Language",3,1,Christianity,51.260,,26,A017,Deaf,328,C0252,Deaf,216,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,6.49997,3.16664
NI,Nigeria,11521,102490,Defaka,"Defaka, Afakani",2200,4,N,nkx,Nkoroo,2,4,"Ethnic Religions",35.000,3.000,22,A013,"Sub-Saharan Peoples",191,C0096,Ijaw,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,4.5871,7.50091
NI,Nigeria,11523,102492,Degema,"Degema, Atala",32000,4,N,deg,Degema,2,4,"Ethnic Religions",27.000,6.000,22,A013,"Sub-Saharan Peoples",181,C0085,Guinean,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,4.73602,6.80876
NI,Nigeria,11533,102513,"Dendi, Dandawa","Dendi, Dandawa",7600,1,Y,ddn,"Dendi (Benin)",4,6,Islam,1.000,0.500,22,A013,"Sub-Saharan Peoples",288,C0199,Songhai,3,8,"Africa, West and Central",AFR,Africa,Y,Y,1,N,11.66664,3.67093
NI,Nigeria,11536,102520,Deno,"Deno, Denawa",31000,4,N,dbb,Deno,0,6,Islam,5.000,3.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,10.63082,10.43953
NI,Nigeria,19366,102526,"Dera, Kanakuru","Dera, Kanakuru",71000,4,N,kna,Dera,3,1,Christianity,71.000,10.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,10.10411,11.97687
NI,Nigeria,19637,107318,"Detribalized Pidgen","Detribalized Pidgen",2048000,5,N,pcm,"Pidgin, Nigerian",5,1,Christianity,56.000,30.934,22,A013,"Sub-Saharan Peoples",262,C0173,"Sub-Saharan African, other",2,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,9.65873,4.21068
NI,Nigeria,11542,102547,Dghwede,"Dghwede, Toghwede",83000,4,N,dgh,Dghwede,4,4,"Ethnic Religions",12.000,6.500,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",2,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,11.05867,13.77293
NI,Nigeria,22365,119369,Dir-Nyamzak-Mbarimi,Dir-Nyamzak-Mbarimi,2500,4,N,nzr,Dir-Nyamzak-Mbarimi,1,6,Islam,20.000,10.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,10.11,9.534
NI,Nigeria,11570,102630,Dirya,Dirya,14000,2,N,dwa,Dirya,0,6,Islam,6.000,0.500,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,11.17058,9.32528
NI,Nigeria,11591,102670,Doka,Doka,22000,4,N,dbi,Ejuele,2,4,"Ethnic Religions",10.000,3.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,10.23001,7.96119
NI,Nigeria,11592,102672,Doko-Uyanga,"Doko-Uyanga, Basanga",400,5,N,uya,Doko-Uyanga,0,1,Christianity,70.000,11.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,5.52486,8.26337
NI,Nigeria,22359,119365,Dokshi,Dokshi,3100,4,N,hau,Hausa,5,6,Islam,30.000,10.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,9.954,9.281
NI,Nigeria,11605,102704,Dong,Dong,10000,4,N,doh,Dong,2,4,"Ethnic Religions",5.000,3.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,8.6308,11.98746
NI,Nigeria,11630,102748,Duguri,Duguri,99000,1,Y,dbm,Duguri,2,4,"Ethnic Religions",5.000,1.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,2,N,9.7881704682484,10.050264018183
NI,Nigeria,11631,102749,Duguza,Duguza,7100,4,N,dza,Tunzuii,0,4,"Ethnic Religions",10.000,2.250,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,10.02923,9.11518
NI,Nigeria,21579,118377,"Dukawa, Eastern","Dukawa, Eastern",58000,2,N,uth,ut-Hun,4,4,"Ethnic Religions",7.000,2.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,9.9309,5.5983
NI,Nigeria,21578,118378,"Dukawa, Western","Dukawa, Western",70000,2,N,uss,us-Saare,3,4,"Ethnic Religions",7.000,1.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,11.09879,5.25112
NI,Nigeria,11643,102768,Dungi,"Dungi, Dunjawa",2200,2,N,dbv,Dungu,0,4,"Ethnic Religions",10.000,1.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,10.50328,8.18919
NI,Nigeria,11511,102473,Durr-Baraza,Durr-Baraza,12000,2,N,dot,Dass,3,6,Islam,6.000,2.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,9.94669,9.51728
NI,Nigeria,11664,102795,Duwai,Duwai,21000,1,Y,dbp,Duwai,2,6,Islam,0.500,0.500,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,N,12.84551,11.17921
NI,Nigeria,13156,105930,Duya,Duya,106000,2,N,ldb,Duya,3,4,"Ethnic Religions",12.000,0.500,22,A013,"Sub-Saharan Peoples",338,C0262,"Bantu, Central-South",1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,9.12989,7.76819
NI,Nigeria,22360,119366,Dyarim,Dyarim,3100,5,N,dyr,Dyarim,0,1,Christianity,50.000,15.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,9.954,9.281
NI,Nigeria,10157,100060,Dzodinka,Dzodinka,300,4,N,add,Lidzonka,3,1,Christianity,65.000,3.000,22,A013,"Sub-Saharan Peoples",333,C0257,"Bantu, Cameroon-Bamileke",2,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,7.07818,10.62999
NI,Nigeria,12188,103962,Ebira,Ebira,2438000,4,N,igb,Ebira,5,6,Islam,18.000,8.838,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,7.90651,6.79216
NI,Nigeria,11712,102868,Ebughu,Ebughu,12000,4,N,ebg,Ebughu,2,1,Christianity,92.000,8.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,4.82994,8.0149
NI,Nigeria,11714,102871,Edo,"Edo, Bini",2258000,5,N,bin,Edo,5,1,Christianity,99.000,48.611,22,A013,"Sub-Saharan Peoples",181,C0085,Guinean,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,6.32747,5.81659
NI,Nigeria,11715,102872,Efai,Efai,12000,4,N,efa,Efai,2,1,Christianity,94.000,6.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,2,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,4.61707,8.28401
NI,Nigeria,11717,102874,Efik,Efik,763000,5,N,efi,Efik,5,1,Christianity,99.000,38.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,3,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,4.98708,8.39777
NI,Nigeria,11718,102875,Efutop,Efutop,35000,4,N,ofu,Efutop,3,1,Christianity,93.000,10.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,5.92717,8.35646
NI,Nigeria,21562,118379,"Egbira Koto","Egbira Koto",70000,4,N,igb,Ebira,5,6,Islam,10.000,6.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,8.47107,6.94359
NI,Nigeria,21827,118453,Eggan,Eggan,22000,1,Y,nup,Nupe-Nupe-Tako,5,6,Islam,0.700,0.500,22,A013,"Sub-Saharan Peoples",250,C0158,Nupe,1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,N,9.17,5.3
NI,Nigeria,11721,102878,Eggon,Eggon,295000,5,N,ego,Eggon,4,1,Christianity,65.000,45.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,8.71666,8.47174
NI,Nigeria,11724,102883,Ehueun,Ehueun,28000,4,N,ehu,Ehueun,2,4,"Ethnic Religions",35.000,9.000,22,A013,"Sub-Saharan Peoples",181,C0085,Guinean,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,7.4808402957979,5.5928604392274
NI,Nigeria,11728,102887,Ejagham,"Ejagham, Ekoi",130000,5,N,etu,Ejagham,4,1,Christianity,94.000,12.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,2,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,5.53316,8.62551
NI,Nigeria,11730,102889,Ekajuk,Ekajuk,87000,4,N,eka,Ekajuk,4,1,Christianity,70.000,9.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,6.43009,8.55726
NI,Nigeria,11731,102890,Eket,Eket,487000,5,N,eke,Ekit,2,1,Christianity,94.000,33.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,4.75737,7.88717
NI,Nigeria,11732,102891,Eki,Eki,11000,4,N,eki,Eki,2,1,Christianity,95.000,2.500,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,5.15111,8.13564
NI,Nigeria,11734,102893,Ekpari,Ekpari,94000,4,N,ekr,Yace,3,4,"Ethnic Religions",44.000,6.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,6.82903,8.84039
NI,Nigeria,11735,102894,Ekpeye,Ekpeye,232000,4,N,ekp,Ekpeye,2,1,Christianity,91.000,9.000,22,A013,"Sub-Saharan Peoples",190,C0095,Igbo,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,5.04636,6.53711
NI,Nigeria,11738,102897,Eleme,Eleme,121000,4,N,elm,Eleme,4,1,Christianity,88.000,8.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,4.73082,7.26792
NI,Nigeria,11743,102903,Eloyi,"Eloyi, Afo",111000,2,N,afo,Ajiri,3,4,"Ethnic Religions",6.000,2.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,8.25033,7.95968
NI,Nigeria,11747,102908,Emai,Emai,322000,5,N,ema,Emai-Iuleha-Ora,3,1,Christianity,95.000,45.000,22,A013,"Sub-Saharan Peoples",181,C0085,Guinean,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,7.08084,5.83903
NI,Nigeria,11762,102925,Engenni,Engenni,56000,5,N,enn,Engenni,4,1,Christianity,72.000,14.000,22,A013,"Sub-Saharan Peoples",181,C0085,Guinean,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,5.15636,6.37292
NI,Nigeria,19640,115092,Enwan,Enwan,22000,4,N,env,"Enwan (Nigeria, Edo State)",2,4,"Ethnic Religions",25.000,7.000,22,A013,"Sub-Saharan Peoples",181,C0085,Guinean,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,7.15458,6.06592
NI,Nigeria,11144,102931,Enwang,Enwang,34000,5,N,enw,"Enwan (Nigeria, Akwa Ibom State)",2,1,Christianity,96.000,18.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,4.69566,8.22432
NI,Nigeria,11146,102933,Epie,Epie,42000,4,N,epi,Epie,4,4,"Ethnic Religions",22.000,5.000,22,A013,"Sub-Saharan Peoples",181,C0085,Guinean,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,5.01814,6.31271
NI,Nigeria,11152,102945,Eruwa,Eruwa,2300,4,N,erh,Eruwa,2,4,"Ethnic Religions",35.000,5.000,22,A013,"Sub-Saharan Peoples",181,C0085,Guinean,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,5.19346,6.05057
NI,Nigeria,11153,102947,Esan,Esan,717000,4,N,ish,Esan,3,1,Christianity,80.000,9.000,22,A013,"Sub-Saharan Peoples",181,C0085,Guinean,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,6.53417,6.36564
NI,Nigeria,10174,100105,Esimbi,Esimbi,400,5,N,ags,Esimbi,4,4,"Ethnic Religions",22.000,18.000,22,A013,"Sub-Saharan Peoples",333,C0257,"Bantu, Cameroon-Bamileke",2,8,"Africa, West and Central",AFR,Africa,Y,N,,N,7.725759,9.869254
NI,Nigeria,11159,102956,Etebi,Etebi,36000,5,N,etb,Etebi,2,1,Christianity,96.000,16.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,4.78536,7.9762
NI,Nigeria,16015,111021,Etsako,Etsako,618000,5,N,ets,Etsako,4,1,Christianity,85.000,60.000,22,A013,"Sub-Saharan Peoples",181,C0085,Guinean,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,7.09494,6.47017
NI,Nigeria,11162,102963,Etulo,"Etulo, Turumawa",25000,4,N,utr,Etulo,3,1,Christianity,65.000,4.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,7.75983,9.44541
NI,Nigeria,11166,102968,Evand,Evand,18000,5,N,bzz,Evant,2,1,Christianity,70.000,13.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,2,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,6.4576,9.50811
NI,Nigeria,11169,102974,Ewe,Ewe,12000,5,N,ewe,Ewe,5,1,Christianity,96.000,34.000,22,A013,"Sub-Saharan Peoples",181,C0085,Guinean,10,8,"Africa, West and Central",AFR,Africa,Y,N,,N,7.8346689995747,3.9360580003764
NI,Nigeria,11172,102979,Ezaa,Ezaa,813000,5,N,eza,Ezaa,5,1,Christianity,95.000,35.000,22,A013,"Sub-Saharan Peoples",190,C0095,Igbo,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,6.6307082132134,8.0602148759158
NI,Nigeria,11182,102990,"Fali of Jilbu","Fali of Jibu",8700,4,N,ziz,Zizilivakan,2,1,Christianity,70.000,5.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",2,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,9.250715,12.45534
NI,Nigeria,10632,100941,"Fali, Bana","Fali, Bana",35000,4,N,bcw,Bana,4,4,"Ethnic Religions",5.000,3.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",2,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,10.272904,13.510404
NI,Nigeria,11181,102988,"Fali, Vimtim","Fali, Vimtim",36000,4,N,fli,"Fali Muchella",3,4,"Ethnic Religions",10.000,3.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,10.34231,13.39005
NI,Nigeria,11186,102995,Fam,Fam,2800,4,N,fam,Fam,2,4,"Ethnic Religions",45.000,6.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,7.54236,10.50585
NI,Nigeria,15175,109692,"Filipino, Tagalog","Filipino, Tagalog",23000,5,N,tgl,Tagalog,5,1,Christianity,92.000,12.000,17,A008,"Malay Peoples",166,C0070,"Filipino, Central",56,8,"Africa, West and Central",AFR,Africa,Y,N,,N,9.088573,7.473144
NI,Nigeria,11212,103029,"Firan, Izarek","Firan, Izarek",5600,4,N,fir,Firan,2,4,"Ethnic Religions",25.000,3.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,9.64898,8.69705
NI,Nigeria,11213,103030,"Fiterya, Hwana","Fiterya, Hwana",232000,5,N,hwo,Hwana,3,1,Christianity,93.000,15.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,10.37008,12.77817
NI,Nigeria,11234,103059,French,French,9000,4,N,fra,French,5,1,Christianity,66.000,6.000,12,A003,"Eurasian Peoples",172,C0076,French,113,8,"Africa, West and Central",AFR,Africa,Y,N,,N,9.065799,7.495543
NI,Nigeria,11774,103079,"Fulani, Adamawa","Fulani, Adamawa",1723000,1,Y,fub,"Fulfulde, Adamawa",5,6,Islam,0.052,0.052,22,A013,"Sub-Saharan Peoples",173,C0077,"Fulani / Fulbe",7,8,"Africa, West and Central",AFR,Africa,Y,Y,34,Y,8.2559400003307,10.777939999931
NI,Nigeria,10949,101622,"Fulani, Nigerian","Fulani, Nigerian",18149000,1,Y,fuv,"Fulfulde, Nigerian",4,6,Islam,0.279,0.279,22,A013,"Sub-Saharan Peoples",173,C0077,"Fulani / Fulbe",3,8,"Africa, West and Central",AFR,Africa,Y,Y,363,N,13.051764646221,5.2253825630548
NI,Nigeria,11784,103093,Fyem,Fyem,25000,2,N,pym,Pyam,3,6,Islam,40.000,2.000,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,9.59371,9.22401
