ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,IndigenousCode,WorkersNeeded,Frontier,Latitude,Longitude
IN,India,18143,113651,"Sunri (Muslim traditions)","Sunri (Muslim traditions)",16000,1,Y,gom,"Konkani, Goan",5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,15.263394071971,75.189286769802
IN,India,21257,118080,"Sunri Sadhubanik","Sunri Sadhubanik",310000,1,Y,ben,Bengali,5,5,Hinduism,0.168,,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",2,4,"Asia, South",ASI,Asia,Y,Y,6,N,23.432066044586,87.83166682079
IN,India,18152,109614,Sunuwar,Sunuwar,95000,1,Y,npi,Nepali,5,5,Hinduism,3.121,,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",2,4,"Asia, South",ASI,Asia,Y,Y,2,N,27.252653378634,88.745905119286
IN,India,18130,113637,"Sutar Lohar","Sutar Lohar",9900,1,Y,guj,Gujarati,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,21.704314724692,71.25819470559
IN,India,18194,113709,"Sutradhar (Hindu traditions)","Sutradhar (Hindu traditions)",506000,1,Y,ben,Bengali,5,5,Hinduism,0.010,,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",2,4,"Asia, South",ASI,Asia,Y,Y,10,Y,22.822264799269,87.695503070493
IN,India,17686,113131,"Sutradhar (Muslim traditions)","Sutradhar (Muslim traditions)",39000,1,Y,ben,Bengali,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,23.940945967244,88.277840194613
IN,India,18197,113712,Swangla,Swangla,11000,1,Y,lbf,Tinani,4,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,33.034842557688,76.736220051198
IN,India,18202,113717,"Taga (Hindu traditions)","Taga (Hindu traditions)",628000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",1,4,"Asia, South",ASI,Asia,Y,Y,13,Y,29.174978883674,77.76770950331
IN,India,17687,113132,"Taga (Muslim traditions)","Taga (Muslim traditions)",227000,1,Y,hin,Hindi,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",2,4,"Asia, South",ASI,Asia,Y,Y,5,Y,29.771208033756,77.782477099506
IN,India,15185,115311,Tai,Tai,21000,1,Y,guj,Gujarati,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.441549231846,73.431581310194
IN,India,21061,117891,"Tai Taroi","Tai Taroi",2400,1,Y,sgp,Singpho,5,2,Buddhism,0.000,0.000,21,A012,"South Asian Peoples",402,A012,"South Asia Buddhist",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.762415,94.19846
IN,India,18207,113724,Tak,Tak,2300,1,Y,mtr,Mewari,4,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.391932062967,72.912576212244
IN,India,19043,115523,Tamadia,Tamadia,1300,1,Y,ory,Odia,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.495559963978,84.951207604376
IN,India,18210,113730,"Tamboli (Hindu traditions)","Tamboli (Hindu traditions)",2139000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,4,"Asia, South",ASI,Asia,Y,Y,43,Y,22.509719743465,87.955607794481
IN,India,17688,113133,"Tamboli (Muslim traditions)","Tamboli (Muslim traditions)",168000,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",2,4,"Asia, South",ASI,Asia,Y,Y,3,Y,25.156620867212,84.90225628719
IN,India,15234,109788,"Tamil (Muslim traditions)","Tamil (Muslim traditions)",3610000,1,Y,tam,Tamil,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",2,4,"Asia, South",ASI,Asia,Y,Y,72,Y,13.549418885158,78.043025097348
IN,India,18213,113734,Tamudia,Tamudia,10000,1,Y,ory,Odia,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.068159661862,86.899181737678
IN,India,18216,113742,Tanla,Tanla,78000,1,Y,ory,Odia,5,5,Hinduism,0.418,,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",1,4,"Asia, South",ASI,Asia,Y,Y,2,N,20.977932379467,85.12805253943
IN,India,18217,113743,"Tanti (Hindu traditions)","Tanti (Hindu traditions)",5629000,1,Y,ben,Bengali,5,5,Hinduism,0.012,,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",3,4,"Asia, South",ASI,Asia,Y,Y,113,Y,22.492047594949,87.8424698676
IN,India,17689,113134,"Tanti (Muslim traditions)","Tanti (Muslim traditions)",4400,1,Y,ben,Bengali,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.722908308017,87.678610690295
IN,India,18222,113748,Tarakhehas,Tarakhehas,14000,1,Y,kas,Kashmiri,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,34.71265192193,76.717526895291
IN,India,18220,113746,Targala,Targala,40000,1,Y,guj,Gujarati,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.145841849281,72.794559584707
IN,India,18221,113747,Taria,Taria,4900,1,Y,mar,Marathi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,20.144480008468,75.341093912736
IN,India,18259,113794,"Tarkhan (Hindu traditions)","Tarkhan (Hindu traditions)",987000,1,Y,hin,Hindi,5,5,Hinduism,0.014,,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",2,4,"Asia, South",ASI,Asia,Y,Y,20,Y,28.520786337467,77.82294714927
IN,India,17695,113141,"Tarkhan (Muslim traditions)","Tarkhan (Muslim traditions)",18000,1,Y,pan,"Punjabi, Eastern",5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,28.721570819541,77.564919794024
IN,India,18177,113689,"Tarkhan (Sikh traditions)","Tarkhan (Sikh traditions)",1181000,1,Y,pan,"Punjabi, Eastern",5,8,"Other / Small",0.000,0.000,21,A012,"South Asian Peoples",470,A012,"South Asia Sikh - other",1,4,"Asia, South",ASI,Asia,Y,Y,24,Y,31.898587487641,75.370074269417
IN,India,18225,113751,"Tawaif (Hindu traditions)","Tawaif (Hindu traditions)",21000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,25.838876267731,83.702900349975
IN,India,17691,113136,"Tawaif (Muslim traditions)","Tawaif (Muslim traditions)",127000,1,Y,hin,Hindi,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",2,4,"Asia, South",ASI,Asia,Y,Y,3,Y,27.507858477469,80.761461714619
IN,India,18229,113757,"Teli (Hindu traditions)","Teli (Hindu traditions)",21520000,1,Y,hin,Hindi,5,5,Hinduism,0.020,,21,A012,"South Asian Peoples",446,A012,"South Asia Hindu - Teli",5,4,"Asia, South",ASI,Asia,Y,Y,430,Y,21.254870503122,81.951582926659
IN,India,17692,113137,"Teli (Muslim traditions)","Teli (Muslim traditions)",1918000,1,Y,hin,Hindi,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",3,4,"Asia, South",ASI,Asia,Y,Y,38,Y,30.368176319865,78.031242856788
IN,India,18175,113687,"Teli (Sikh traditions)","Teli (Sikh traditions)",1600,1,Y,pan,"Punjabi, Eastern",5,8,"Other / Small",0.000,0.000,21,A012,"South Asian Peoples",470,A012,"South Asia Sikh - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,31.53639544593,75.050777439193
IN,India,21259,118081,"Teli Gangauta (Hindu traditions)","Teli Gangauta (Hindu traditions)",645000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",446,A012,"South Asia Hindu - Teli",3,4,"Asia, South",ASI,Asia,Y,Y,13,Y,25.278397825342,87.096866690116
IN,India,21260,118083,"Teli Ganiga (Hindu traditions)","Teli Ganiga (Hindu traditions)",41000,1,Y,mar,Marathi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",446,A012,"South Asia Hindu - Teli",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,19.157898572803,72.894679064846
IN,India,21261,118084,"Teli Ganiga (Muslim traditions)","Teli Ganiga (Muslim traditions)",1300,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,19.155215220302,72.874237810106
IN,India,21499,118328,"Teli Sahu","Teli Sahu",91000,1,Y,mar,Marathi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",446,A012,"South Asia Hindu - Teli",1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,21.22778549,79.131949
IN,India,21262,118085,"Teli Sribastab","Teli Sribastab",340000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",446,A012,"South Asia Hindu - Teli",1,4,"Asia, South",ASI,Asia,Y,Y,7,Y,25.277870470421,81.976165441611
IN,India,18230,113758,Teressa,Teressa,3600,1,Y,tef,Teressa,2,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,7.9785630577236,93.741361373425
IN,India,18235,113764,Thakali,Thakali,2400,1,Y,npi,Nepali,5,5,Hinduism,2.180,,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,N,26.803641891646,94.197788239294
IN,India,18244,113776,Thakar,Thakar,99000,1,Y,mar,Marathi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,19.728158667603,74.753438428128
IN,India,18245,113777,Thakkar,Thakkar,658000,1,Y,mar,Marathi,5,5,Hinduism,0.025,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",2,4,"Asia, South",ASI,Asia,Y,Y,13,Y,19.662916632294,73.454409778849
IN,India,18236,113765,"Thakor Pardeshi","Thakor Pardeshi",3100,1,Y,guj,Gujarati,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.354348318083,73.964297992165
IN,India,18261,113798,Thakuri,Thakuri,38000,1,Y,npi,Nepali,5,5,Hinduism,0.483,,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,N,26.575647995458,92.182974715484
IN,India,17980,113470,Thakuria,Thakuria,12000,1,Y,bho,Bhojpuri,4,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.639537011669,85.208156130471
IN,India,15461,110002,Thami,Thami,3500,1,Y,npi,Nepali,5,5,Hinduism,0.814,,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",3,4,"Asia, South",ASI,Asia,Y,Y,1,N,27.794888498156,88.721949518201
IN,India,18238,113768,"Thandan (Hindu traditions)","Thandan (Hindu traditions)",261000,1,Y,mal,Malayalam,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",1,4,"Asia, South",ASI,Asia,Y,Y,5,Y,11.255809158243,76.44629525279
IN,India,18239,113769,"Thandan Palakkad","Thandan Palakkad",6900,1,Y,mal,Malayalam,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,11.278072783688,76.855181701356
IN,India,18250,113782,Thantapulayan,Thantapulayan,5800,1,Y,mal,Malayalam,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,10.896396912674,77.311113556588
IN,India,15464,110011,Tharu,Tharu,522000,1,Y,bho,Bhojpuri,4,5,Hinduism,1.530,,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",2,4,"Asia, South",ASI,Asia,Y,Y,10,N,26.748738,84.902103
IN,India,21355,118179,"Tharu Rana","Tharu Rana",16000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.034276758562,79.524901616457
IN,India,18251,113783,Tharua,Tharua,11000,1,Y,ory,Odia,5,5,Hinduism,0.391,,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,N,20.325441702489,83.48399318549
IN,India,18241,113772,"Thathera (Hindu traditions)","Thathera (Hindu traditions)",407000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",1,4,"Asia, South",ASI,Asia,Y,Y,8,Y,28.51127005188,76.644526030804
IN,India,17693,113138,"Thathera (Muslim traditions)","Thathera (Muslim traditions)",4800,1,Y,hin,Hindi,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.559894725399,78.186404419505
IN,India,18247,113779,"Thori (Hindu traditions)","Thori (Hindu traditions)",1065000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",2,4,"Asia, South",ASI,Asia,Y,Y,21,Y,29.266317851204,74.571466425607
IN,India,18248,113780,"Thoti, caste","Thoti, caste",13000,1,Y,tel,Telugu,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,18.832522288435,83.713378952936
IN,India,18249,113781,"Thoti, tribal","Thoti, tribal",5600,1,Y,tel,Telugu,5,5,Hinduism,0.040,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,19.502370726153,79.362535924082
IN,India,18334,113884,Thoubalkonou,Thoubalkonou,1600,1,Y,mni,Meitei,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.56407687516,93.988581006952
IN,India,15468,110033,Tibetan,Tibetan,112000,1,Y,bod,"Tibetan, Central",5,2,Buddhism,0.278,,23,A014,"Tibetan-Himalayan Peoples",304,C0216,Tibetan,14,4,"Asia, South",ASI,Asia,Y,Y,2,N,32.459925211896,76.678507251429
IN,India,18254,113787,Tili,Tili,1279000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",2,4,"Asia, South",ASI,Asia,Y,Y,26,Y,23.584365301807,87.320880455016
IN,India,18256,113790,"Tirgar (Hindu traditions)","Tirgar (Hindu traditions)",17000,1,Y,guj,Gujarati,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.831238821122,72.311962977572
IN,India,18257,113791,Tirmali,Tirmali,16000,1,Y,mar,Marathi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,21.439766423422,76.042715542102
IN,India,18258,113793,Tiruvalluvar,Tiruvalluvar,1800,1,Y,tam,Tamil,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,12.561557816917,79.89229901159
IN,India,17357,112743,Tiwa,Tiwa,273000,1,Y,asm,Assamese,5,5,Hinduism,1.805,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",1,4,"Asia, South",ASI,Asia,Y,Y,5,N,26.845230686744,92.618276350718
IN,India,18252,113784,Tiyar,Tiyar,555000,1,Y,ben,Bengali,5,5,Hinduism,0.154,,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",2,4,"Asia, South",ASI,Asia,Y,Y,11,N,22.413481297532,88.100611194177
IN,India,18267,113808,Tohala,Tohala,2700,1,Y,ory,Odia,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,19.308873186634,83.253044364334
IN,India,21264,117276,Toto,Toto,2000,1,Y,txo,Toto,3,5,Hinduism,0.568,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,N,26.481574206481,89.611083308799
IN,India,18271,113813,Tulabhina,Tulabhina,12000,1,Y,ory,Odia,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,20.927729186228,86.22310116194
IN,India,18272,113816,Turaiha,Turaiha,409000,1,Y,bho,Bhojpuri,4,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",2,4,"Asia, South",ASI,Asia,Y,Y,8,Y,26.474588,84.866501
IN,India,18273,113817,"Turi (Hindu traditions)","Turi (Hindu traditions)",390000,1,Y,hin,Hindi,5,5,Hinduism,0.134,,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",3,4,"Asia, South",ASI,Asia,Y,Y,8,N,23.829610460078,85.492621408351
IN,India,18227,113753,"Turi Barot","Turi Barot",17000,1,Y,guj,Gujarati,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.777707778966,72.299875707753
IN,India,18279,113823,Udupula,Udupula,2900,1,Y,tel,Telugu,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,17.781613134496,82.144273301243
IN,India,18280,113824,Ujia,Ujia,23000,1,Y,ory,Odia,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.07989538468,87.277581335428
IN,India,17702,113149,"Ulema (Muslim traditions)","Ulema (Muslim traditions)",5100,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,28.228927988899,77.243389095703
IN,India,18282,113826,Ulladan,Ulladan,19000,1,Y,mal,Malayalam,5,5,Hinduism,3.835,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,N,9.9037780221657,76.60210061699
IN,India,18284,113828,Urali,Urali,80000,1,Y,mal,Malayalam,5,5,Hinduism,2.498,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",1,4,"Asia, South",ASI,Asia,Y,Y,2,N,13.206323187085,74.998971454026
IN,India,22454,113827,"Urikkara Naicker","Urikkara Naicker",1500,1,Y,tel,Telugu,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,12.69,79.97
IN,India,18285,113829,Usta,Usta,1800,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.308229630166,75.899088728097
IN,India,18288,113833,"Vaddar (Hindu traditions)","Vaddar (Hindu traditions)",4097000,1,Y,tel,Telugu,5,5,Hinduism,0.058,,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",2,4,"Asia, South",ASI,Asia,Y,Y,82,Y,13.378959518811,78.069431889024
IN,India,17721,113171,"Vaddar (Muslim traditions)","Vaddar (Muslim traditions)",4500,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,29.801913621104,77.40712479168
IN,India,18195,113710,"Vaddar (Sikh traditions)","Vaddar (Sikh traditions)",2100,1,Y,pan,"Punjabi, Eastern",5,8,"Other / Small",0.000,0.000,21,A012,"South Asian Peoples",470,A012,"South Asia Sikh - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.497701555171,80.723383740659
IN,India,21154,117846,Vadugan,Vadugan,25000,1,Y,tel,Telugu,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",430,A012,"South Asia Hindu - Kapu",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,10.85201514303,77.088653018529
IN,India,17722,113172,"Vaghri (Muslim traditions)","Vaghri (Muslim traditions)",25000,1,Y,guj,Gujarati,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,21.74065584927,73.386063857586
IN,India,21818,118605,"Vakkaliga Gangadikara","Vakkaliga Gangadikara",605000,1,Y,kan,Kannada,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",447,A012,"South Asia Hindu - Vakkaliga",1,4,"Asia, South",ASI,Asia,Y,Y,12,Y,12.95367,77.59826
IN,India,21356,118180,"Vakkaliga Kappiliyan","Vakkaliga Kappiliyan",6500,1,Y,kan,Kannada,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",447,A012,"South Asia Hindu - Vakkaliga",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,9.9066994933211,78.010420030806
IN,India,21357,118181,"Vakkaliga Kunchitiga","Vakkaliga Kunchitiga",271000,1,Y,kan,Kannada,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",447,A012,"South Asia Hindu - Vakkaliga",1,4,"Asia, South",ASI,Asia,Y,Y,5,Y,12.95552287694,77.618767443639
IN,India,18293,113838,Vakkaliga,"Vakkaliga unspecified",7581000,1,Y,kan,Kannada,5,5,Hinduism,0.214,,21,A012,"South Asian Peoples",447,A012,"South Asia Hindu - Vakkaliga",1,4,"Asia, South",ASI,Asia,Y,Y,152,N,13.925352352178,76.414736232687
IN,India,18294,113839,Valan,Valan,103000,1,Y,mal,Malayalam,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,10.429289125614,76.742140937643
IN,India,18295,113840,Valanchian,Valanchian,6000,1,Y,mal,Malayalam,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,12.576446181406,75.933182276778
IN,India,18320,113867,Valluvan,Valluvan,132000,1,Y,tam,Tamil,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",2,4,"Asia, South",ASI,Asia,Y,Y,3,Y,11.449994495781,75.986766264031
IN,India,22346,119345,"Valmiki (Buddhist traditions)","Valmiki (Buddhist traditions)",25000,1,Y,hin,Hindi,5,2,Buddhism,0.000,0.000,21,A012,"South Asian Peoples",415,A012,"South Asia Dalit - Valmiki",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,31.20334,75.56979
IN,India,22348,119347,"Valmiki (Hindu traditions)","Valmiki (Hindu traditions)",5514000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",4,4,"Asia, South",ASI,Asia,Y,Y,110,Y,31.20334,75.56979
IN,India,22349,119348,"Valmiki (Muslim traditions)","Valmiki (Muslim traditions)",201000,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",3,4,"Asia, South",ASI,Asia,Y,Y,4,Y,26.84071,80.89545
IN,India,22350,119349,"Valmiki (Sikh traditions)","Valmiki (Sikh traditions)",276000,1,Y,pan,"Punjabi, Eastern",5,8,"Other / Small",0.000,0.000,21,A012,"South Asian Peoples",415,A012,"South Asia Dalit - Valmiki",1,4,"Asia, South",ASI,Asia,Y,Y,6,Y,31.20334,75.56979
IN,India,22351,118613,"Valmiki Chohra","Valmiki Chohra",2000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",415,A012,"South Asia Dalit - Valmiki",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,28.64256,77.21213
IN,India,22352,119342,"Valmiki Chuhra (Buddhist traditions)","Valmiki Chuhra (Buddhist traditions)",800,1,Y,pan,"Punjabi, Eastern",5,2,Buddhism,0.000,0.000,21,A012,"South Asian Peoples",415,A012,"South Asia Dalit - Valmiki",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,28.50219,77.23871
IN,India,21820,118606,"Valmiki Chuhra (Hindu traditions)","Valmiki Chuhra (Hindu traditions)",663000,1,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",415,A012,"South Asia Dalit - Valmiki",1,4,"Asia, South",ASI,Asia,Y,Y,13,Y,28.76887,77.08136
IN,India,22354,119344,"Valmiki Chuhra (Sikh traditions)","Valmiki Chuhra (Sikh traditions)",5200,1,Y,pan,"Punjabi, Eastern",5,8,"Other / Small",0.000,0.000,21,A012,"South Asian Peoples",415,A012,"South Asia Dalit - Valmiki",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,28.62719,77.29162
